user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
8903,~01752a13f7abb794a7,Shayhan,3.00,Bangladesh,25,Bachelors,Bachelor,0,1,Design & Creative,0
8904,~0122f73d9ebf761dcc,Kristofer,19.00,Philippines,22,Bachelor's degree,Bachelor,0,0,Design & Creative,0
8905,~01e344c7bf99fd055c,Viktor,20.00,Ukraine,6,Master of Science (M.S.),Master,2,4,Design & Creative,0
8906,~010a242bdeea47245e,Aleksandra,10.00,Serbia,23,"[u""Bachelor's degree"", u'High school degree']",Bachelor,0,3,Admin Support,2
8907,~01da8a91c92b432fb4,Rahim,20.00,Pakistan,12,"[u'Master of Arts (M.A.)', u'Master of Computer Applications (M.C.A.)']",Master,2,6,Design & Creative,0
8908,~01e78de57543a68cbc,Ambadas,10.00,India,5,Masters,Master,2,3,"Web, Mobile & Software Dev",1
8909,~014fec05916bd7d913,Diana,24.44,Romania,28,Graphic Design,None,1,2,Design & Creative,0
8910,~015d131e5bd706ccef,Ruba,30.00,Saudi Arabia,54,Bachelor of Architecture (B.Arch.),Bachelor,0,5,Engineering & Architecture,7
8911,~019a1ff56a1177a5ef,Qasim,10.00,Pakistan,12,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Business Administration (B.B.A.)', u""Associate's degree""]",Master,2,12,Admin Support,2
8912,~016dc4a9c831e63f27,Darina,6.00,Bulgaria,75,Master of Science (M.S.),Master,2,2,Design & Creative,0
8913,~01bb9295d8f263866a,Sudhir,12.50,India,5,Bachelor of Fine Arts (B.F.A.),Bachelor,0,10,Design & Creative,0
8914,~01ec8798fbcccea4ab,Willem,55.00,Australia,29,Error: No education,None,1,0,none,6
8915,~018ba7b1300404fef7,Ernadene,4.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,11,Admin Support,2
8916,~018833c5672b802880,Milan,8.00,Serbia,23,"[u""Master's degree"", u'High school degree']",Master,2,4,Admin Support,2
8917,~01490527386904cf30,Vanessa,20.00,Mexico,39,Bachelor of Arts (B.A.),Bachelor,0,4,Design & Creative,0
8918,~01b57ff6d5d098740b,Artem,10.00,Ukraine,6,Engineer's degree,Master,2,1,Design & Creative,0
8919,~016e451e16a1a7a3de,Mohamed,13.00,Egypt,10,,None,1,3,"Web, Mobile & Software Dev",1
8920,~011834f69888cfc3ff,Eugene,18.00,Ukraine,6,,None,1,5,"Web, Mobile & Software Dev",1
8921,~017f2560f498a5a9a2,Christy,15.00,Japan,42,"[u'Doctor of Philosophy (Ph.D.)', u'Bachelor of Arts (B.A.)']",Doctorate,3,6,Writing,5
8922,~01d94508e7558080e7,Berklee,20.00,United States,11,"[u'Master of Science (M.S.)', u'Master of Business Administration (M.B.A.)', u'Bachelor of Arts (B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,6,Admin Support,2
8923,~0193cb3e8e6cb5d7a4,Lea,20.00,United Kingdom,2,"[u'Bachelor of Arts (B.A.)', u'Foundation degree', u'Foundation degree']",None,1,2,Design & Creative,0
8924,~0149dc05620fc9d4d2,Taha,6.25,Pakistan,12,Master's,Master,2,0,Admin Support,2
8925,~016940883f21b04339,vanko,17.00,Ukraine,6,Bachelor of Architecture (B.Arch.),Bachelor,0,5,Engineering & Architecture,7
8926,~0159f60c5f0056f0d7,Baran,20.00,Turkey,3,Master of Arts - Illustration,Master,2,2,Design & Creative,0
8927,~01496f7f08274082cb,Jennifer,40.00,Canada,18,"['none', u'Bachelor of Arts (B.A.)']",None,1,9,Design & Creative,0
8928,~0106486a1c7a0d8857,Cephas,16.00,New Zealand,82,"[u'Doctor of Philosophy (Ph.D.)', u""Associate's degree"", u'Master of Philosophy (M.Phil.)', u'Bachelor of Science (B.S.)']",Doctorate,3,2,Admin Support,2
8929,~015d5e2704f7c4ff1d,Rajesh,12.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,7,"Web, Mobile & Software Dev",1
8930,~012b1b6c4cde912aeb,Mahendra,18.00,India,5,Bachelor of Commerce (B.Com.),Bachelor,0,7,Sales & Marketing,11
8931,~0124cbed40681fd413,Tareq,20.00,Bangladesh,25,"[u'Bachelor of Engineering (B.Eng.)', u'High school degree', u'High school degree']",Bachelor,0,5,Design & Creative,0
8932,~01239bfa982e8d21f0,Olga,11.00,Ukraine,6,Bachelor of Business Administration (B.B.A.),Bachelor,0,7,Design & Creative,0
8933,~012b8576d5b8aff8d6,Fayza,3.00,Pakistan,12,"[u'Bachelor of Science (B.S.)', u""Associate's degree""]",Bachelor,0,1,Data Science & Analytics,8
8934,~01cd033aa07b052727,Alex,17.00,Ukraine,6,,None,1,4,Design & Creative,0
8935,~0181e550db977e5ad4,Olga,9.00,Ukraine,6,"['none', 'none']",None,1,4,Admin Support,2
8936,~01286b7e35b6e3b8f7,Zubair,30.00,Pakistan,12,"[u'Bachelors', u""Bachelor's degree""]",Bachelor,0,8,Design & Creative,0
8937,~01d2b1fa5309c9fb6a,Dorie Anne,10.00,Philippines,22,Bachelors,Bachelor,0,14,Design & Creative,0
8938,~014a7e37f77692119c,Rajaa,5.00,Algeria,91,,None,1,1,Admin Support,2
8939,~01a2cbbe08adfde223,Ahmed Mohamed,15.00,Egypt,10,"Bachelor of Medicine, Bachelor of Surgery (M.B.B.S.)",Bachelor,0,2,Translation,4
8940,~0130c0964caaf4e693,Armando,50.00,Mexico,39,,None,1,9,Design & Creative,0
8941,~016acc50f45572eeed,Svitlana,15.00,Ukraine,6,Master of Education (M.Ed.),Master,2,10,Writing,5
8942,~010932fc4ea3da1a3f,Avinash,3.00,India,5,Master of Science (M.S.),Master,2,3,"Web, Mobile & Software Dev",1
8943,~018907d20aa6b10106,Zakaria,12.50,Morocco,67,Error: No education,None,1,7,"Web, Mobile & Software Dev",1
8944,~014c0f9c7abb42a0bd,Dafine,22.00,Albania,81,Bachelor of Architecture (B.Arch.),Bachelor,0,0,Design & Creative,0
8945,~011c18ed81967d500e,Mihajlo,12.50,Serbia,23,High school degree,High School,4,0,Design & Creative,0
8946,~012ce53650b8924ab8,Roman,15.00,Ukraine,6,"[u'Master of Computer Applications (M.C.A.)', 'none']",None,1,2,"Web, Mobile & Software Dev",1
8947,~0129898c0c6370bcd6,Bryan,55.00,United States,11,"['none', 'none', 'none']",None,1,9,"Web, Mobile & Software Dev",1
8948,~01fa74c9779346d801,Daniele,16.67,Ireland,57,"[u'Masters', u'Masters', u'Bachelors', u'High School']",Master,2,27,Admin Support,2
8949,~01b8df90fc2567bf97,Rebecca,25.00,United States,11,Bachelor of Business Administration (B.B.A.),Bachelor,0,3,Writing,5
8950,~01ea485b47d387b5a0,Jovan Karlo,50.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,16,Design & Creative,0
8951,~01d3f8631ef7587a0d,Kate,12.50,Ukraine,6,"['none', u""Master's degree""]",None,1,5,Design & Creative,0
8952,~01fad4813e122b4aa2,Dilawar,16.00,Pakistan,12,"[u'Bachelors', u'High School']",Bachelor,0,5,Sales & Marketing,11
8953,~01fb06b010580537ec,Joyce,8.00,Indonesia,4,Bachelor of Arts (B.A.),Bachelor,0,11,Admin Support,2
8954,~0149b33c6973b3c60d,Mamoun,12.00,Palestinian Territories,74,"[u'Bachelor of Education (B.Ed.)', 'none', 'none', 'none']",None,1,6,Design & Creative,0
8955,~018bbb92d7761adaca,Jason,18.00,United States,11,,None,1,19,Design & Creative,0
8956,~01d294cccc4008b395,Pau,30.00,Spain,0,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,18,"Web, Mobile & Software Dev",1
8957,~0169f7904283dc3918,Shubhangi,9.99,India,5,Master of Science (M.S.),Master,2,2,"Web, Mobile & Software Dev",1
8958,~01b6978323052406e2,Danil,20.00,Russia,19,,None,1,0,"Web, Mobile & Software Dev",1
8959,~014404d587606fe601,Shailesh Mani,5.00,India,5,,None,1,9,Admin Support,2
8960,~01266f5a1f376e1b80,Renata,25.00,Portugal,68,"[u""Master's degree"", u""Master's degree""]",Master,2,35,Design & Creative,0
8961,~015107f555c6204f9a,Gurpreet,22.22,Canada,18,Master of Arts (M.A.),Master,2,4,Writing,5
8962,~01700b843ba036055d,Lee,15.00,Malaysia,9,Bachelor of Science (B.S.),Bachelor,0,8,"Web, Mobile & Software Dev",1
8963,~0122ede82b5554497d,Jocelyn,19.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,5,Design & Creative,0
8964,~01cf56079c8334d07f,MOKBUL,12.50,Bangladesh,25,"[u'Bachelor of Engineering (B.Eng.)', u'Diploma', u'High School', u'Other']",None,1,25,Engineering & Architecture,7
8965,~01b63aa25d3487cbfc,Ramon,15.00,Trinidad and Tobago,123,"[u'Licentiate degree', 'none']",None,1,11,Translation,4
8966,~011bbfd4d4633415f2,Mona,5.00,Egypt,10,,None,1,0,Translation,4
8967,~011f88f49e7048af2e,Jose,30.00,Mexico,39,Bachelor of Arts (B.A.),Bachelor,0,12,Design & Creative,0
8968,~01ff10aa50de9d8225,Amelia,60.00,United States,11,Master of Arts (M.A.),Master,2,10,Writing,5
8969,~01f5fc4801b3e31245,Andrea,24.99,Italy,1,"[u'Bachelor of Arts (B.A.)', u'High school degree']",Bachelor,0,28,Translation,4
8970,~01cdbad0d66d786703,Ajay,25.00,India,5,"[u'Diploma', u'Bachelors', u'High School']",Bachelor,0,2,"Web, Mobile & Software Dev",1
8971,~01cdd7b986cce81cb1,Hassan,18.75,Pakistan,12,Bachelor of Science (B.S.),Bachelor,0,6,"Web, Mobile & Software Dev",1
8972,~0153fa78059408a361,Serra,30.00,Turkey,3,"[u'Bachelor of Education (B.Ed.)', u'Diploma', u'Bachelor of Business Administration (B.B.A.)', u""Associate's degree""]",Bachelor,0,11,Design & Creative,0
8973,~012adc2922ada4f37a,Shalyshe Rose,8.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,6,Customer Service,10
8974,~01223553c61de4f4b3,Lubna,20.00,United States,11,"[u""Associate's degree"", u'Bachelor of Commerce (B.Com.)', u'High school degree']",Bachelor,0,6,Accounting & Consulting,9
8975,~010f441640d52bcb8c,Ahmed,14.44,Egypt,10,"[u'Bachelors', u'High School']",Bachelor,0,21,Writing,5
8976,~01f559a2d937a8dfd6,Zoran,12.00,Serbia,23,Bachelor of Science (B.S.),Bachelor,0,10,Data Science & Analytics,8
8977,~01e2e7204f8f56f6d5,Luke,25.00,United Kingdom,2,,None,1,7,Design & Creative,0
8978,~01b281f3ed706958cb,Quentin,25.00,France,7,,None,1,7,Translation,4
8979,~011c72d076f9c838ba,Mansi Panwar,30.00,India,5,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,7,Writing,5
8980,~017a133407356f2f69,Natasha,15.00,Ukraine,6,"[u'Master of Fine Arts (M.F.A.)', u'Master of Technology (M.Tech.)']",Master,2,6,Design & Creative,0
8981,~011c1c42792856833a,Zandro,23.00,Colombia,41,Bachelor of Technology (B.Tech.),Bachelor,0,14,Design & Creative,0
8982,~0120632a2f6998d694,Pintu,12.00,India,5,,None,1,5,Design & Creative,0
8983,~014ff56bc5bcaa51e0,Francesco Maria,25.00,Italy,1,Associate of Science (A.S.),Associate,6,0,Design & Creative,0
8984,~0159147cb0c46f84bb,Wei Kien,30.00,Malaysia,9,Bachelor of Business Administration (B.B.A.),Bachelor,0,2,Sales & Marketing,11
8985,~01d0792829bbb0d6be,Abdul,6.00,Pakistan,12,Master's degree,Master,2,3,Admin Support,2
8986,~01f7c9a1a7ed5924c9,Harries,13.00,South Africa,20,Other,None,1,6,Admin Support,2
8987,~0113f37d16c557f7aa,Daniel,15.00,Portugal,68,Licentiate degree,None,1,0,Translation,4
8988,~01317dcebfaa6e687e,Perepelchuk,10.00,Ukraine,6,Bachelor of Engineering (B.Eng.),Bachelor,0,2,"Web, Mobile & Software Dev",1
8989,~01ff8003d6b4dcbb63,Luc,25.00,Netherlands,21,"[u'MAVO', u'MAVO']",None,1,20,Design & Creative,0
8990,~010f8806f38f2414af,Anupam,15.00,India,5,,None,1,4,"Web, Mobile & Software Dev",1
8991,~01601176524d273dbf,Gyxyle,3.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,0,IT & Networking,3
8992,~01c9e19fff0d63f24d,Usman,3.00,Pakistan,12,Bachelor of Engineering (B.Eng.),Bachelor,0,1,"Web, Mobile & Software Dev",1
8993,~01b666937847a16f51,Viktor,10.00,Macedonia,48,"[u'Master of Education (M.Ed.)', 'none']",None,1,2,Admin Support,2
8994,~01e51e7af53defcf9c,Bernard,4.00,Philippines,22,Bachelor of Business Administration (B.B.A.),Bachelor,0,6,Admin Support,2
8995,~01299176e43a808867,Joeri,35.00,Netherlands,21,"[u'Bachelor of Engineering (B.Eng.)', u'Bachelor of Engineering (B.Eng.)']",Bachelor,0,4,Engineering & Architecture,7
8996,~018bb3d9a73e69cdf7,Luca,8.00,Italy,1,,None,1,3,Admin Support,2
8997,~01bf0c2342558c5ff5,Jovi,8.50,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,0,"Web, Mobile & Software Dev",1
8998,~0140ebc2ee029b54ff,Caterina,38.89,Italy,1,Error: No education,None,1,0,none,6
8999,~0128c8eff814ff485a,Patrick,16.67,Netherlands,21,Error: No education,None,1,0,Sales & Marketing,11
9000,~0124ed90ecb0dd8378,Teresa,6.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,0,Admin Support,2
9001,~0108e1a4f387882c12,Shizra,8.00,Pakistan,12,Bachelor of Fine Arts (B.F.A.),Bachelor,0,3,Design & Creative,0
9002,~01128b44795eedf01e,Maksym,20.00,Ukraine,6,"[u'Master of Architecture (M.Arch.)', u'Master of Architecture (M.Arch.)']",Master,2,3,"Web, Mobile & Software Dev",1
9003,~01c29948d9f4be2b75,Anna,7.00,Ukraine,6,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,Translation,4
9004,~011cfb42f25214429d,Konstantin,30.00,Ukraine,6,,None,1,0,"Web, Mobile & Software Dev",1
9005,~011ee47ae2f13f10fc,Kumar,10.00,India,5,Master of Computer Applications (M.C.A.),Master,2,4,"Web, Mobile & Software Dev",1
9006,~019a33f04f7e92d2e1,Bushar,27.78,United States,11,Associate's,Associate,6,15,"Web, Mobile & Software Dev",1
9007,~010c43e49789fee329,Ramon,10.00,Brazil,40,,None,1,4,"Web, Mobile & Software Dev",1
9008,~0125571808703b1e44,Josh,50.00,United States,11,,None,1,2,"Web, Mobile & Software Dev",1
9009,~017a837916d9c9dc15,Deepak,15.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,6,"Web, Mobile & Software Dev",1
9010,~01860c5c1c40dd4a64,veronica,7.00,Venezuela,27,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Translation,4
9011,~01677df6902567dd76,Nikhil,35.00,Australia,29,,None,1,7,"Web, Mobile & Software Dev",1
9012,~01d4c4e697a48d383c,Isabella,8.00,Brazil,40,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
9013,~01b5107ea6265cb584,Altynai,6.00,Georgia,34,Master of Science (M.S.),Master,2,2,Translation,4
9014,~01448ac615cedf5b92,Eugene,15.00,Ukraine,6,Error: No education,None,1,0,"Web, Mobile & Software Dev",1
9015,~017856e75d3e040938,Sarah,30.00,Australia,29,,None,1,0,Design & Creative,0
9016,~01013388a786708f46,Francis,10.00,Ecuador,46,"['none', 'none', u'Bachelor of Arts (B.A.)', 'none', u'High school degree']",None,1,0,Translation,4
9017,~0171c8a71d1cbfb9d9,Sanchit,19.99,India,5,"[u'Bachelors', u'High School']",Bachelor,0,10,Customer Service,10
9018,~01e02f5b3f7cf50ad1,Patrícia,7.00,Portugal,68,Licentiate degree,None,1,3,Writing,5
9019,~01670fefd13c685c5a,Motikant,5.00,India,5,Bachelor of Technology (B.Tech.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9020,~01bdfdf741a5567d13,Gloria,25.00,Kenya,49,Bachelor of Business Administration (B.B.A.),Bachelor,0,3,"Web, Mobile & Software Dev",1
9021,~014a6d6a92f8b2d1e4,Aphrilynn,8.00,Philippines,22,Bachelor of Commerce (B.Com.),Bachelor,0,15,Admin Support,2
9022,~01a30b31a56ff62c44,Katja,70.00,Germany,26,"[u'Bachelor of Business Administration (B.B.A.)', u'Bachelor of Business Administration (B.B.A.)']",Bachelor,0,0,Translation,4
9023,~013cdec72199624ba2,Donald,40.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,2,Design & Creative,0
9024,~01da6e000634f91955,Kat,25.00,Serbia,23,,None,1,1,Design & Creative,0
9025,~013d349665f6ac561b,Alisha Jean,75.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,4,Design & Creative,0
9026,~019a175a095de7c369,Gabriele,8.00,United Kingdom,2,Bachelor of Engineering (B.Eng.),Bachelor,0,0,IT & Networking,3
9027,~01ea5962f38e607e35,Colleen,15.00,United States,11,"[u'Master of Education (M.Ed.)', u'Bachelor of Science (B.S.)']",Master,2,16,Admin Support,2
9028,~01d753b81635f4fdd5,Senura,5.00,Malaysia,9,"[u'Bachelors', u'Bachelors']",Bachelor,0,7,"Web, Mobile & Software Dev",1
9029,~01795777fc24346018,Melen,12.00,Singapore,85,,None,1,5,Admin Support,2
9030,~016d238946182b2dbd,Katlego,8.00,South Africa,20,"[u'Bachelor of Architecture (B.Arch.)', 'none', u'Bachelor of Architecture (B.Arch.)']",None,1,0,Design & Creative,0
9031,~01b195a3c6eeadfb8d,Kendrick,20.00,Indonesia,4,Bachelor of Arts (B.A.),Bachelor,0,3,Design & Creative,0
9032,~019246fa920aa00d19,Brook,85.00,United States,11,,None,1,0,"Web, Mobile & Software Dev",1
9033,~01926f2d9a992cbd2d,Abdulhalim,18.00,United States,11,"['none', 'none']",None,1,1,Design & Creative,0
9034,~019d9c4ebca2d75f13,Derrick,14.00,United States,11,,None,1,0,Design & Creative,0
9035,~0126ead8ee6c13972e,Zach,35.00,United States,11,,None,1,6,"Web, Mobile & Software Dev",1
9036,~013bc60be97013e948,Tanvir,18.75,Bangladesh,25,"[u'Bachelors', u'High School', u'Other']",None,1,11,"Web, Mobile & Software Dev",1
9037,~01516d53f90079161f,JayKisore,64.78,India,5,,None,1,7,Design & Creative,0
9038,~014ade2acf01255cb0,Mark,3.00,Kenya,49,Bachelor of Science (B.S.),Bachelor,0,0,IT & Networking,3
9039,~0186bc4350ec77e98b,Denis,5.00,Russia,19,"[u'Bachelor of Engineering (B.Eng.)', u""Engineer's degree""]",Master,2,2,"Web, Mobile & Software Dev",1
9040,~01bd7645411acd93d8,Dmitriy,10.00,Russia,19,,None,1,0,"Web, Mobile & Software Dev",1
9041,~015b9d1676441aa26d,Jurii,25.00,Russia,19,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
9042,~01e9348c3f37c5553d,Dawson,5.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,Design & Creative,0
9043,~013cdca547546d389a,Mohmed,15.00,Egypt,10,Engineer's degree,Master,2,2,Design & Creative,0
9044,~010936edf2b2116438,Rawan,5.00,Egypt,10,Bachelor of Arts (B.A.),Bachelor,0,3,Design & Creative,0
9045,~01349168a4073fb969,Arnaud,8.00,Venezuela,27,Engineer's degree,Master,2,3,"Web, Mobile & Software Dev",1
9046,~017feac8955b5f8d2e,Higor,32.00,Brazil,40,Bachelor of Technology (B.Tech.),Bachelor,0,5,"Web, Mobile & Software Dev",1
9047,~017a0c28ad0f71375d,Angela,17.00,Macedonia,48,Bachelor of Education (B.Ed.),Bachelor,0,0,Translation,4
9048,~0116d095b129e540f3,Amanda,20.00,United States,11,"[u""Master's degree"", u'Bachelor of Arts (B.A.)']",Master,2,1,Design & Creative,0
9049,~01416f55de0a95558f,Hanno,15.00,Germany,26,Master of Science (M.S.),Master,2,0,Engineering & Architecture,7
9050,~018f76a06da05402d7,Hamill,10.00,Philippines,22,Bachelor of Fine Arts (B.F.A.),Bachelor,0,6,Design & Creative,0
9051,~0108e955611db6a643,Bernard,10.00,Kenya,49,,None,1,0,Writing,5
9052,~01727c94f1ca719015,K,27.78,United States,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Science (B.S.)']",Master,2,8,Sales & Marketing,11
9053,~0114f895b487c50bf7,January,3.00,Indonesia,4,Bachelor of Arts (B.A.),Bachelor,0,0,Translation,4
9054,~0116e3e17fb6703d3a,Daniel,30.00,Ukraine,6,,None,1,9,Design & Creative,0
9055,~01f3421960a0fbaf06,Patrick,10.00,Philippines,22,Bachelors,Bachelor,0,20,Admin Support,2
9056,~0192fbb958b9cbf442,Jamal,12.50,Egypt,10,"Bachelor of Medicine, Bachelor of Surgery (M.B.B.S.)",Bachelor,0,1,Writing,5
9057,~0184733d3559fe2d3e,Patrycja,15.00,Poland,30,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,6,Writing,5
9058,~01640a90988aec5d7d,Sonia,15.00,Hong Kong,99,Bachelor of Laws (LL.B.),Professional,5,4,Translation,4
9059,~01042924113b3984d6,Durga,50.00,Australia,29,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Admin Support,2
9060,~012b01337dde0ede4e,Shaun,50.00,United Arab Emirates,14,Error: No education,None,1,4,Data Science & Analytics,8
9061,~01adf97ae5af61881c,Nenad,5.00,Serbia,23,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,Design & Creative,0
9062,~01a7f35a3fc5ad39c8,Alexander,12.50,Israel,102,Bachelor of Arts (B.A.),Bachelor,0,0,Translation,4
9063,~01a112c160f1014254,Alex,20.00,Ukraine,6,Error: No education,None,1,0,IT & Networking,3
9064,~01651821347329d23e,Melissa,5.00,United States,11,Master of Education (M.Ed.),Master,2,0,Data Science & Analytics,8
9065,~01e54e2c966cf864b6,Andy,30.00,United States,11,Engineer's degree,Master,2,0,"Web, Mobile & Software Dev",1
9066,~01f342869d244fb5ed,Carly,30.00,United States,11,"[u'Bachelor of Fine Arts (B.F.A.)', u'Bachelor of Arts (B.A.)']",Bachelor,0,4,Design & Creative,0
9067,~01c69602261b8ac5a4,Mark Paulo,62.50,Philippines,22,"[u""Bachelor's degree"", u""Bachelor's degree""]",Bachelor,0,6,Writing,5
9068,~019b408f9feecb2ca8,Steven,56.25,United States,11,Bachelor of Science (B.S.),Bachelor,0,4,"Web, Mobile & Software Dev",1
9069,~01e32c0bed30e31a35,Anas,10.00,Pakistan,12,"['none', 'none', 'none', u'High school degree']",None,1,3,Design & Creative,0
9070,~01a07a75d07dc3ec3c,Johanna,30.00,Spain,0,Bachelor of Science (B.S.),Bachelor,0,5,Writing,5
9071,~01c558d9d87d91b819,Anton,35.00,Indonesia,4,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,14,Data Science & Analytics,8
9072,~01912a1f2f99bd029c,Carlos,3.50,Venezuela,27,Licentiate degree,None,1,2,Design & Creative,0
9073,~01e40e8ad86a0d83a4,Hayley,25.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,Design & Creative,0
9074,~01cd5e5ccf1df84a4d,Walter,10.00,United Kingdom,2,Bachelor's degree,Bachelor,0,0,Admin Support,2
9075,~01ef3837f97745b7c4,Cristian Florin,20.00,Romania,28,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,3,Engineering & Architecture,7
9076,~0107cef024833d3e57,Tamara,5.00,Serbia,23,"['none', 'none']",None,1,1,Translation,4
9077,~013620cf796bcd85ee,Vladimir,8.00,Russia,19,,None,1,0,"Web, Mobile & Software Dev",1
9078,~01d170c2a18666a12f,Abhinav,5.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,2,Translation,4
9079,~01e6da79a9e9ed1d0f,Aline,3.75,Philippines,22,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Admin Support,2
9080,~0171476bd97d58adc3,mohan,4.44,Sri Lanka,80,"[u'Other', u'Other', u'Other', u'Other', u'Other', u'Other', u'Other', u'Other', u'Diploma', u'Other', u'Other', u'Other', u'High School']",None,1,24,IT & Networking,3
9081,~015c88ae8c3ffa12fa,Yassine,9.00,Morocco,67,Bachelor of Arts (B.A.),Bachelor,0,0,Writing,5
9082,~01d342bb1627722122,Darshan,8.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,2,"Web, Mobile & Software Dev",1
9083,~0192cd101a15b1c3bb,Lucas,15.00,Belgium,47,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9084,~01e11dc65755617d82,Anca,7.00,Italy,1,"[u'Bachelor of arts', u'Highschool diploma']",Bachelor,0,9,Admin Support,2
9085,~012f87c7281da22006,Jelena,4.00,Serbia,23,Master of Education (M.Ed.),Master,2,0,Translation,4
9086,~01bfc70f238564f060,Manisha,16.67,India,5,Bachelor of Arts (B.A.),Bachelor,0,4,"Web, Mobile & Software Dev",1
9087,~0137cf0cf556de9c1e,Svyatoslav,41.00,Russia,19,"[u""Engineer's degree"", u""Engineer's degree""]",Master,2,2,IT & Networking,3
9088,~016a0f333cab97f5bd,Ilona,25.00,Ukraine,6,Bachelor of Business Administration (B.B.A.),Bachelor,0,1,Translation,4
9089,~011f8de49d889ef2c5,Alex,30.00,Ukraine,6,Master's degree,Master,2,3,"Web, Mobile & Software Dev",1
9090,~01e385b0187e40c6ee,Mihai,26.00,Romania,28,"['none', u'Master of Business Administration (M.B.A.)', u'Bachelor of Business Administration (B.B.A.)']",None,1,4,Design & Creative,0
9091,~01802b0ea504dd54a9,Andrew,30.00,Ukraine,6,"[u'Bachelor of Engineering (B.Eng.)', u""Associate's degree"", u'Other']",None,1,3,"Web, Mobile & Software Dev",1
9092,~015ac9a9af74e8d2d9,Elisa,60.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,15,Admin Support,2
9093,~01c434fe2afe7bc6e6,Anuj,12.00,Nepal,52,Bachelor of Science (B.S.),Bachelor,0,2,"Web, Mobile & Software Dev",1
9094,~016b2a7001f6d693ef,Bobrov,40.00,Kazakhstan,98,,None,1,7,"Web, Mobile & Software Dev",1
9095,~014974f9dbc3e43bf2,Leandre,12.00,South Africa,20,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,3,Writing,5
9096,~010a223c9d80b65518,Daman,29.00,India,5,,None,1,4,Writing,5
9097,~01341aa2a8ba9606b1,Karen,20.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,22,Writing,5
9098,~019343e56b8bdc6a4e,Sergi,3.99,Georgia,34,Bachelor of Science (B.S.),Bachelor,0,0,Writing,5
9099,~01a858dc7540e87c5c,Jeremy,20.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
9100,~01def257239327cd31,ina,7.78,United States,11,"[u'Diploma', u'Masters', u'Bachelors', u'High School']",Master,2,0,Admin Support,2
9101,~01e380296d6a77cb77,Barbara,20.00,United States,11,"[u'Bachelor of Fine Arts (B.F.A.)', u'Bachelor of Business Administration (B.B.A.)']",Bachelor,0,6,Admin Support,2
9102,~010b4a4ea220204335,Allie,35.00,United States,11,"[u""Master's degree"", u'Bachelor of Arts (B.A.)']",Master,2,5,Writing,5
9103,~01f6971eb5f4682e14,Xander,14.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,2,"Web, Mobile & Software Dev",1
9104,~016650491138f2cff7,Brannon Reed,12.50,United States,11,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,Design & Creative,0
9105,~01c332be23bc350154,Ravindra,30.00,India,5,,None,1,21,"Web, Mobile & Software Dev",1
