user_count,hr_tenure
1722,"[179, 5, 0, [50.0, 50.0, 45.0], 48.33, 50.0]"
1723,"[234, 7, 0, [95.0, 75.0, 95.0, 60.0], 81.25, 85.0]"
1724,"[75, 2, 0, [50.0, 15.0, 20.0, 170.0, 37.0, 15.0, 50.0, 30.0], 48.38, 33.5]"
1725,"[539, 17, 1, [20.0, 25.0, 25.0, 20.0, 20.0, 20.0], 21.67, 20.0]"
1726,"[397, 13, 1, [45.0, 44.0, 75.0], 54.67, 45.0]"
1727,"[0, 0, 0, [120.0], 120.0, 120.0]"
1728,"[697, 23, 1, [30.0, 35.0, 35.0, 35.0, 35.0, 35.0, 30.0, 28.0, 28.0, 28.0, 28.0, 24.0, 10.0], 29.31, 30.0]"
1729,"[415, 13, 1, [90.0, 90.0, 150.0, 150.0], 120.0, 120.0]"
1730,"[672, 22, 1, [125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 150.0, 55.0, 115.0, 150.0, 55.0], 120.83, 125.0]"
1731,"[955, 31, 2, [22.0, 32.0, 28.0, 35.0, 21.0, 27.0], 27.5, 27.5]"
1732,"[346, 11, 0, [25.0, 20.0, 25.0, 25.0, 20.0], 23.0, 25.0]"
1733,"[2702, 90, 7, [50.0, 48.0, 44.44, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 44.44, 44.44, 44.44, 44.44, 45.0, 42.0, 42.0, 40.0, 38.0, 35.0, 35.0], 45.33, 44.72]"
1734,"[201, 6, 0, [60.0, 60.0, 45.0, 38.0, 38.0, 30.0, 55.0], 46.57, 45.0]"
1735,"[264, 8, 0, [110.0, 100.0, 125.0, 90.0, 100.0, 50.0], 95.83, 100.0]"
1736,"[192, 6, 0, [30.0, 25.0, 30.0], 28.33, 30.0]"
1737,"[1144, 38, 3, [99.0, 99.0, 99.0, 99.0, 80.0, 50.0, 22.22, 39.0, 40.0, 33.33], 66.06, 65.0]"
1738,"[360, 12, 0, [40.0, 40.0], 40.0, 40.0]"
1739,"[685, 22, 1, [70.0, 55.0, 45.0, 70.0, 45.0, 35.0, 55.0, 35.0, 45.0, 55.0, 40.0], 50.0, 45.0]"
1740,"[55, 1, 0, [40.0], 40.0, 40.0]"
1741,"[0, 0, 0, [35.0], 35.0, 35.0]"
1742,"[494, 16, 1, [17.0, 18.75, 30.0, 20.0, 16.67, 15.0, 8.75, 12.5, 25.0, 12.5, 12.5, 25.0, 12.0], 17.36, 16.67]"
1743,"[565, 18, 1, [25.0, 60.0, 60.0, 27.0, 25.0, 30.0], 37.83, 28.5]"
1744,"[1344, 44, 3, [35.0, 40.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 33.33, 33.33, 27.78, 30.0, 30.0, 55.0, 22.22, 22.22, 22.22, 11.11, 11.11, 8.89], 30.85, 35.0]"
1745,"[2487, 82, 6, [50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 33.33], 48.81, 50.0]"
1746,None
1747,"[0, 0, 0, [55.0, 60.0], 57.5, 57.5]"
1748,"[1318, 43, 3, [37.5, 40.0, 62.5, 30.0, 30.0, 8.33, 5.56], 30.56, 30.0]"
1749,"[138, 4, 0, [15.0, 18.75, 25.0, 25.0, 17.5, 12.5, 15.0, 15.0], 17.97, 16.25]"
1750,"[774, 25, 2, [50.0, 27.0, 38.89, 38.89, 38.89, 38.89, 38.89, 38.89, 38.89, 38.89, 33.33, 32.88, 38.89], 37.94, 38.89]"
1751,None
1752,"[70, 2, 0, [30.0, 40.0, 40.0, 43.07], 38.27, 40.0]"
1753,"[502, 16, 1, [39.0, 39.0], 39.0, 39.0]"
1754,"[305, 10, 0, [50.0, 30.0, 30.0, 25.0], 33.75, 30.0]"
1755,"[692, 23, 1, [25.0, 25.0, 25.0, 16.0, 20.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 20.0, 20.0], 23.5, 25.0]"
1756,None
1757,"[311, 10, 0, [40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 45.0, 40.0, 40.0, 35.0], 45.83, 50.0]"
1758,"[487, 16, 1, [60.0, 54.0, 50.0, 25.0], 47.25, 52.0]"
1759,"[240, 8, 0, [50.0, 30.0, 60.0], 46.67, 50.0]"
1760,"[551, 18, 1, [60.0, 80.0, 60.0], 66.67, 60.0]"
1761,"[1733, 57, 4, [30.0, 25.0, 30.0, 22.0, 20.0, 20.0, 25.0, 20.0, 22.5, 20.0, 20.0, 16.67, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0], 21.48, 20.0]"
1762,"[2271, 75, 6, [60.0, 11.11, 22.22, 11.11, 15.56, 14.44, 13.33], 21.11, 14.44]"
1763,"[1005, 33, 2, [33.33, 43.75, 23.75, 43.75, 37.5, 43.75, 27.78, 27.78, 27.78, 25.0], 33.42, 30.55]"
1764,"[0, 0, 0, [95.0, 95.0], 95.0, 95.0]"
1765,"[640, 21, 1, [25.0, 25.0, 25.0, 25.0, 20.0], 24.0, 25.0]"
1766,"[3044, 101, 8, [50.0, 50.0, 44.44, 33.33, 33.33, 50.0, 33.33, 44.44, 33.33, 33.33, 27.78], 39.39, 33.33]"
1767,"[412, 13, 1, [7.5, 44.0, 44.0, 44.0, 44.0], 36.7, 44.0]"
1768,"[3001, 100, 8, [38.89, 30.0, 43.75, 36.0, 34.55, 30.0, 38.89, 22.22, 33.33, 30.0, 23.0, 22.22, 27.78, 22.22, 16.67, 22.22, 22.22, 27.78, 22.22, 22.22, 22.22, 19.44, 16.67, 22.22, 16.67, 16.67, 16.67, 22.22, 16.67, 22.22, 16.67, 17.0, 22.22, 14.44, 15.0, 22.22, 12.22, 15.56, 14.44, 16.67, 14.4, 14.44, 14.44, 14.0, 12.22, 13.33, 14.44, 11.11, 8.89, 6.67], 20.96, 20.83]"
1769,"[1053, 35, 2, [90.0, 90.0, 75.0, 80.0, 75.0, 75.0, 85.0, 80.0, 90.0, 90.0, 90.0, 75.0, 90.0, 70.0, 75.0, 75.0, 80.0, 75.0, 75.0, 75.0, 75.0, 75.0, 80.0, 75.0, 80.0, 75.0, 75.0, 75.0, 75.0, 75.0, 80.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 33.33, 75.0, 75.0, 75.0, 55.56], 76.49, 75.0]"
1770,"[612, 20, 1, [24.44, 24.44, 24.44, 24.44, 24.44, 24.44, 27.0, 24.44, 24.44, 20.0, 27.78, 24.44], 24.56, 24.44]"
1771,"[104, 3, 0, [50.0, 50.0, 50.0, 50.0, 50.0, 40.0, 30.0], 45.71, 50.0]"
1772,"[469, 15, 1, [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 75.0], 84.75, 100.0]"
1773,"[184, 6, 0, [25.0, 50.0, 50.0, 15.0, 50.0, 50.0, 50.0, 50.0, 50.0], 43.33, 50.0]"
1774,None
1775,"[949, 31, 2, [15.0, 15.0], 15.0, 15.0]"
1776,"[313, 10, 0, [30.0, 25.0, 30.0, 30.0, 30.0, 30.0, 18.5, 10.0, 5.0], 23.17, 30.0]"
1777,"[387, 12, 1, [50.0, 50.0, 20.0, 10.0], 32.5, 35.0]"
1778,None
1779,"[538, 17, 1, [40.0, 35.0, 50.0, 35.0, 37.5, 23.75, 35.0, 30.0, 30.0, 30.0, 30.0, 18.75, 40.0, 50.0, 35.0, 40.0, 17.78, 22.5, 17.78], 32.53, 35.0]"
1780,"[246, 8, 0, [20.0, 19.95, 19.95, 19.95, 49.95, 19.95, 19.95, 19.95, 19.95, 19.95, 19.95, 19.95, 19.95, 19.95, 17.0, 19.95, 19.95, 19.95, 19.95, 19.95], 21.3, 19.95]"
1781,"[811, 27, 2, [50.0, 50.0, 50.0, 50.0, 62.5, 50.0, 50.0, 50.0, 50.0], 51.39, 50.0]"
1782,"[310, 10, 0, [55.0, 55.0, 45.0, 30.0, 30.0, 30.0], 40.83, 37.5]"
1783,"[440, 14, 1, [95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 70.0, 95.0, 85.0, 65.0, 20.0, 75.0, 55.0], 80.71, 95.0]"
1784,"[408, 13, 1, [35.0, 25.0, 22.5, 22.5, 25.0, 25.0, 22.5], 25.36, 25.0]"
1785,"[922, 30, 2, [11.0, 25.0, 22.11, 25.0, 23.0, 20.0, 18.89, 25.0, 19.0, 25.0, 25.0, 25.0, 25.0, 17.22, 10.0, 15.0, 27.78, 22.22, 22.22, 16.67, 15.0, 20.0, 15.0, 11.11, 6.67, 9.5], 19.13, 20.0]"
1786,"[642, 21, 1, [50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 40.0, 50.0, 50.0, 40.0, 40.0, 40.0, 15.0, 30.0, 23.0, 23.0, 23.0, 20.0, 20.0, 20.0], 42.18, 50.0]"
1787,"[1023, 34, 2, [35.0, 30.0, 25.0, 35.0, 35.0, 30.0, 35.0, 25.0, 35.0, 35.0, 35.0, 35.0, 30.0, 30.0, 30.0, 30.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 8.0, 35.0], 28.68, 30.0]"
1788,"[418, 13, 1, [92.5, 70.0, 50.0, 45.0], 64.38, 60.0]"
1789,"[1227, 40, 3, [40.0, 15.0, 25.0, 25.0, 20.0, 20.0, 5.0], 21.43, 20.0]"
1790,"[31, 1, 0, [50.0], 50.0, 50.0]"
1791,"[578, 19, 1, [75.0, 30.0, 60.0, 75.0, 75.0, 75.0, 75.0, 75.0, 35.0], 63.89, 75.0]"
1792,"[664, 22, 1, [80.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 75.0, 100.0, 75.0, 75.0, 75.0, 60.0, 80.0], 86.0, 80.0]"
1793,"[2112, 70, 5, [25.0, 20.0, 20.0, 25.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 10.0, 11.11, 10.0, 13.89, 9.0, 6.67, 6.67], 16.52, 20.0]"
1794,"[139, 4, 0, [12.0, 16.5], 14.25, 14.25]"
1795,"[423, 14, 1, [75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 45.0, 35.0, 30.0, 25.0, 20.0, 20.0], 55.36, 75.0]"
1796,"[741, 24, 2, [30.0, 45.0, 95.0, 40.0, 22.22, 20.0, 22.0, 19.44, 19.44, 19.44, 19.44, 19.5, 18.0, 18.0, 25.0, 18.0, 18.0, 16.67], 26.95, 19.47]"
1797,"[0, 0, 0, [40.0, 45.0, 45.0, 45.0], 43.75, 45.0]"
1798,"[2355, 78, 6, [50.0, 50.0, 50.0, 50.0, 50.0, 55.55, 50.0, 125.0, 50.0, 50.0, 50.0, 150.0, 55.56, 55.56, 275.0, 222.22], 86.81, 50.0]"
1799,"[436, 14, 1, [37.5, 30.0, 25.0], 30.83, 30.0]"
1800,"[583, 19, 1, [55.0, 55.0, 40.0, 40.0, 35.0, 35.0], 43.33, 40.0]"
1801,"[0, 0, 0, [45.0, 40.0], 42.5, 42.5]"
1802,"[416, 13, 1, [75.0, 75.0, 50.0, 75.0, 50.0, 50.0, 25.0, 50.0, 35.0, 25.0, 25.0, 20.0, 25.0, 25.0, 25.0], 42.0, 35.0]"
1803,"[1231, 41, 3, [15.0, 16.67, 32.11, 28.11, 26.0, 28.11, 28.11, 28.11, 10.0, 28.11, 3.0, 28.11, 28.0, 16.44, 26.0, 26.0, 22.22, 8.0, 15.0, 16.67, 8.0, 8.0, 8.0, 10.0, 7.0, 4.44], 18.28, 16.67]"
1804,"[0, 0, 0, [125.0, 125.0], 125.0, 125.0]"
1805,"[880, 29, 2, [35.0, 25.0, 20.0, 20.0, 20.0, 14.0, 12.0, 12.0, 15.0, 12.0, 12.0, 10.0, 12.0], 16.85, 14.0]"
1806,"[857, 28, 2, [55.0, 88.89, 55.0, 55.0, 83.33], 67.44, 55.0]"
1807,"[801, 26, 2, [50.0, 35.0, 100.0, 29.0, 29.0, 35.0, 25.0], 43.29, 35.0]"
1808,"[2200, 73, 6, [40.0, 40.0, 40.0, 40.0, 16.67, 40.0, 30.0, 10.0, 31.0, 40.0, 25.0, 40.0, 44.44, 40.0, 22.22, 22.22, 22.22, 22.22, 28.89, 22.22, 27.78, 16.67, 17.0, 11.11, 11.11, 27.78, 16.67, 27.78, 25.56, 11.11, 33.33, 27.78, 60.0], 28.21, 27.78]"
1809,"[787, 26, 2, [35.0, 50.0, 35.0, 50.0, 20.0, 20.0, 17.0], 32.43, 35.0]"
1810,"[837, 27, 2, [35.0, 35.0, 35.0, 35.0, 35.0, 30.0, 35.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0], 31.36, 30.0]"
1811,"[219, 7, 0, [50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0], 50.0, 50.0]"
1812,"[250, 8, 0, [30.0, 20.0], 25.0, 25.0]"
1813,"[44, 1, 0, [25.0, 24.0, 18.5, 12.0, 11.0, 10.0], 16.75, 15.25]"
1814,"[1647, 54, 4, [70.0, 75.0, 80.0, 80.0, 90.0, 80.0, 60.0, 80.0, 80.0, 70.0, 28.0, 55.0, 42.0, 55.0, 36.67, 36.67, 38.89, 27.78, 36.67, 36.67, 27.78, 30.0, 30.0, 33.33, 27.78, 27.78, 30.87, 30.87, 22.22, 22.22, 20.0, 22.22, 22.22, 20.0, 22.22, 22.22, 20.0, 20.0, 20.0, 22.22, 20.0, 20.0, 20.0, 20.0, 20.0], 38.94, 30.0]"
1815,"[609, 20, 1, [30.0, 30.0, 29.0, 29.0, 30.0, 27.0, 30.0, 27.0, 29.0, 29.0, 27.0, 27.0, 27.0, 27.0, 30.0, 27.0, 27.0, 27.0, 27.0, 25.0, 25.0, 25.0, 25.0, 25.0, 30.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 20.0, 25.0, 20.0, 25.0, 25.0, 15.0, 20.0, 22.22], 25.91, 25.0]"
1816,"[790, 26, 2, [16.67, 19.72, 30.0, 19.4, 22.0, 13.0, 17.78, 13.0, 12.0, 17.78], 18.13, 17.78]"
1817,"[594, 19, 1, [40.0, 40.0, 22.25, 35.0, 60.0, 40.0, 40.0, 20.0], 37.16, 40.0]"
1818,"[412, 13, 1, [50.0, 40.0, 40.0, 35.0, 35.0, 25.0, 25.0, 25.0, 30.0, 30.0, 25.0], 32.73, 30.0]"
1819,"[108, 3, 0, [50.0, 50.0], 50.0, 50.0]"
1820,"[125, 4, 0, [10.33, 20.0, 18.33, 18.33], 16.75, 18.33]"
1821,"[152, 5, 0, [20.0, 35.0, 20.0], 25.0, 20.0]"
1822,"[405, 13, 1, [55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0], 55.0, 55.0]"
1823,"[587, 19, 1, [50.0, 33.0, 25.0], 36.0, 33.0]"
1824,"[290, 9, 0, [35.0, 25.0, 30.0, 30.0, 30.0, 25.0, 25.0, 20.0, 25.0], 27.22, 25.0]"
1825,"[1469, 48, 4, [75.0, 75.0, 55.0, 75.0, 72.22, 55.56, 55.56, 50.0, 55.56, 55.56, 55.56, 55.56, 50.0, 50.0], 59.68, 55.56]"
1826,"[724, 24, 1, [55.0, 75.0, 45.0, 45.0, 55.0, 45.0, 55.0, 75.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 50.0, 65.0, 75.0, 55.0, 55.0, 45.0, 45.0, 45.0, 45.0, 33.0], 53.88, 55.0]"
1827,"[698, 23, 1, [35.0, 65.0, 25.0, 65.0, 45.0, 45.0, 45.0, 35.0, 45.0, 35.0, 65.0, 45.0, 45.0, 35.0], 45.0, 45.0]"
1828,"[401, 13, 1, [70.0, 75.0], 72.5, 72.5]"
1829,"[467, 15, 1, [55.0, 55.0, 55.0, 55.0, 50.0, 50.0, 50.0, 50.0, 45.0, 40.0, 35.0], 49.09, 50.0]"
1830,"[1616, 53, 4, [55.56, 30.0, 55.56, 50.0, 36.0, 22.22, 0.01], 35.62, 36.0]"
1831,"[388, 12, 1, [30.0, 30.0, 30.0, 20.0, 25.0, 20.0, 23.99, 26.0, 20.0], 25.0, 25.0]"
1832,"[188, 6, 0, [60.0, 30.0, 50.0, 50.0, 50.0, 50.0, 50.0], 48.57, 50.0]"
1833,"[853, 28, 2, [19.0, 23.0, 31.25, 25.0, 25.0, 60.0, 25.0, 25.0, 25.0, 25.0, 20.0, 16.0, 23.0, 65.0, 17.0, 25.0, 20.0, 25.0, 16.0, 20.0, 16.0, 16.0, 17.53], 25.21, 23.0]"
1834,"[166, 5, 0, [3.0, 3.0, 3.0, 3.0, 3.0], 3.0, 3.0]"
1835,"[716, 23, 1, [25.0, 25.0, 35.0, 25.0, 35.0, 35.0, 21.92, 25.0, 25.0, 25.0], 27.69, 25.0]"
1836,"[307, 10, 0, [55.0, 49.0, 35.0, 49.0, 49.0, 30.0, 37.5, 37.5, 35.0, 30.0, 25.0], 39.27, 37.5]"
1837,"[109, 3, 0, [10.0], 10.0, 10.0]"
1838,"[322, 10, 0, [48.0, 58.0, 100.0, 38.0, 38.0, 10.0], 48.67, 43.0]"
1839,None
1840,"[0, 0, 0, [109.59], 109.59, 109.59]"
1841,"[871, 29, 2, [25.0, 25.0, 20.0, 30.0, 40.0], 28.0, 25.0]"
1842,None
1843,None
1844,"[518, 17, 1, [22.0, 22.0, 30.0, 20.0, 23.0, 20.0, 25.0, 23.0, 24.0, 20.0], 22.9, 22.5]"
1845,"[514, 17, 1, [35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0], 35.0, 35.0]"
1846,"[587, 19, 1, [33.5, 40.0, 37.0, 35.0, 15.0], 32.1, 35.0]"
1847,"[1346, 44, 3, [21.0, 27.0, 41.0, 32.0, 32.0, 35.0, 35.0, 35.0, 35.0, 32.0, 32.0, 32.0, 29.0, 29.0, 32.0, 32.0, 32.0, 32.0, 25.0, 34.0, 32.0, 28.5, 27.0, 27.0, 26.0, 18.0, 18.0, 18.0, 21.0, 18.36], 28.93, 32.0]"
1848,"[0, 0, 0, [40.0, 57.5], 48.75, 48.75]"
1849,"[868, 28, 2, [75.0, 75.0, 75.0, 75.0, 75.0, 65.0, 61.11, 28.0, 61.11, 45.0, 45.0, 61.11, 45.0, 61.11, 61.11, 45.0, 45.0], 58.74, 61.11]"
1850,"[2350, 78, 6, [75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 125.0, 81.67, 81.67, 65.0, 44.44, 64.5, 40.0, 38.89, 44.44, 44.44, 44.44, 44.44, 16.67, 22.22, 18.89, 16.67, 16.67, 22.22, 22.22], 52.18, 44.44]"
1851,"[1049, 34, 2, [45.0, 50.0, 50.0, 50.0, 50.0, 45.0, 45.0, 40.0, 25.0, 17.0], 41.7, 45.0]"
1852,"[640, 21, 1, [44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 42.0, 41.8, 45.0, 41.8], 43.74, 44.0]"
1853,"[80, 2, 0, [62.5, 60.0], 61.25, 61.25]"
1854,"[67, 2, 0, [30.0], 30.0, 30.0]"
1855,"[636, 21, 1, [37.5, 37.5, 37.5, 35.5, 37.5, 37.5, 25.0, 37.5, 37.5], 35.89, 37.5]"
1856,"[508, 16, 1, [40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 45.0, 40.0, 45.0, 35.0, 45.0, 40.0, 45.0, 32.5, 20.0, 30.0, 45.0], 38.97, 40.0]"
1857,None
1858,None
1859,"[0, 0, 0, [30.0, 28.0], 29.0, 29.0]"
1860,"[1222, 40, 3, [50.0, 62.5, 50.0, 62.5, 62.5, 70.0, 70.0, 50.0, 50.0, 50.0, 30.0, 22.0, 10.0, 10.0], 46.39, 50.0]"
1861,"[139, 4, 0, [50.0, 50.0, 50.0, 50.0, 50.0], 50.0, 50.0]"
1862,None
1863,"[664, 22, 1, [50.0, 50.0, 40.0, 40.0, 40.0, 50.0, 22.5, 22.5], 39.38, 40.0]"
1864,"[706, 23, 1, [95.0, 85.0, 95.0, 95.0, 85.0, 95.0, 85.0, 85.0, 85.0, 85.0, 80.0, 85.0, 80.0, 80.0, 33.33, 29.0, 25.0], 76.61, 85.0]"
1865,"[1435, 47, 3, [62.5, 48.0, 62.5, 66.67, 45.0, 62.5, 44.44, 42.11, 45.0, 45.0, 62.5, 42.11, 45.0, 42.11, 44.0, 44.44, 55.56, 50.0, 44.0, 50.0, 44.44, 44.0, 44.44, 44.44, 50.0, 27.78, 16.67], 47.23, 45.0]"
1866,"[761, 25, 2, [52.0, 52.0, 52.0, 40.0, 52.0, 52.0, 52.0, 38.0, 42.0, 52.0, 40.0, 42.0, 40.0, 33.0, 40.0, 40.0, 44.44, 44.44, 40.0, 65.0, 44.0, 44.44, 25.0, 52.0, 52.0, 40.0, 44.0, 44.0, 44.0, 44.0], 44.88, 44.0]"
1867,"[502, 16, 1, [21.92, 57.0, 100.0, 97.0, 25.0, 97.0], 66.32, 77.0]"
1868,"[687, 22, 1, [15.0, 20.0, 15.0, 20.0, 25.0, 15.0], 18.33, 17.5]"
1869,"[1523, 50, 4, [35.0, 38.5, 35.0, 35.0, 30.0, 25.0, 25.0, 15.0, 15.0, 15.0, 10.0, 50.0, 13.89, 13.89, 13.89, 13.89, 17.78, 13.89, 13.33, 13.89, 17.78, 20.0], 21.85, 16.39]"
1870,"[188, 6, 0, [26.0, 28.0], 27.0, 27.0]"
1871,"[2294, 76, 6, [40.0, 33.0, 40.0, 40.0, 30.0, 35.0, 35.0, 30.0, 35.0, 30.0, 33.0, 33.0, 40.0, 33.0, 33.0, 33.0, 30.0, 25.0, 33.0, 30.0, 30.0, 25.0, 30.0, 33.0, 33.0, 30.0, 25.56, 25.0, 30.0, 25.56, 33.33, 25.56, 35.0, 25.56, 30.0, 25.56, 27.78, 16.67, 18.0, 16.67, 11.11], 29.84, 30.0]"
1872,None
1873,"[1686, 56, 4, [66.67], 66.67, 66.67]"
1874,None
1875,None
1876,"[426, 14, 1, [125.0], 125.0, 125.0]"
1877,None
1878,"[136, 4, 0, [50.0, 30.0], 40.0, 40.0]"
1879,"[809, 26, 2, [150.0], 150.0, 150.0]"
1880,"[0, 0, 0, [50.0, 50.0], 50.0, 50.0]"
1881,"[1913, 63, 5, [35.0, 35.0, 25.0, 30.0, 25.0, 20.0, 25.0, 10.0, 11.11, 10.0], 22.61, 25.0]"
1882,"[712, 23, 1, [40.0], 40.0, 40.0]"
1883,"[277, 9, 0, [135.0], 135.0, 135.0]"
1884,"[565, 18, 1, [27.78, 50.0, 30.0, 20.0, 34.0, 27.78], 31.59, 28.89]"
1885,None
1886,None
1887,None
1888,None
1889,"[154, 5, 0, [400.0], 400.0, 400.0]"
1890,None
1891,None
1892,None
1893,"[516, 17, 1, [25.0], 25.0, 25.0]"
1894,"[262, 8, 0, [40.0, 30.0], 35.0, 35.0]"
1895,None
1896,None
1897,"[0, 0, 0, [30.0], 30.0, 30.0]"
1898,"[0, 0, 0, [26.0, 26.0], 26.0, 26.0]"
1899,None
1900,None
1901,"[113, 3, 0, [75.0], 75.0, 75.0]"
1902,None
1903,"[0, 0, 0, [35.0], 35.0, 35.0]"
1904,None
1905,None
1906,None
1907,None
1908,None
1909,"[297, 9, 0, [25.0, 25.0], 25.0, 25.0]"
1910,None
1911,None
1912,"[0, 0, 0, [21.11], 21.11, 21.11]"
1913,None
1914,"[731, 24, 2, [5.5], 5.5, 5.5]"
1915,"[107, 3, 0, [268.1, 277.78], 272.94, 272.94]"
1916,None
1917,None
1918,None
1919,"[508, 16, 1, [50.0, 45.0, 45.0, 45.0], 46.25, 45.0]"
1920,"[142, 4, 0, [25.0, 20.0, 20.0], 21.67, 20.0]"
1921,None
1922,"[128, 4, 0, [3.0], 3.0, 3.0]"
1923,"[2081, 69, 5, [45.0, 45.0, 16.67, 45.0, 45.0, 30.0, 45.0, 45.0, 45.0, 35.0, 35.0, 35.0, 35.0, 35.0, 30.0, 22.22, 11.11, 17.0, 9.0, 9.0, 27.78, 27.78, 20.0], 30.89, 35.0]"
1924,"[0, 0, 0, [44.0], 44.0, 44.0]"
1925,"[233, 7, 0, [15.0], 15.0, 15.0]"
1926,None
1927,None
1928,None
1929,None
1930,None
1931,None
1932,"[0, 0, 0, [32.0], 32.0, 32.0]"
1933,None
1934,None
1935,"[26, 0, 0, [35.0], 35.0, 35.0]"
1936,"[704, 23, 1, [50.0, 45.0], 47.5, 47.5]"
1937,None
1938,None
1939,"[502, 16, 1, [8.0], 8.0, 8.0]"
1940,None
1941,"[0, 0, 0, [75.0], 75.0, 75.0]"
1942,"[97, 3, 0, [40.0], 40.0, 40.0]"
1943,"[90, 3, 0, [20.0], 20.0, 20.0]"
1944,"[246, 8, 0, [25.0], 25.0, 25.0]"
1945,None
1946,"[552, 18, 1, [25.0, 25.0], 25.0, 25.0]"
1947,"[0, 0, 0, [45.0], 45.0, 45.0]"
1948,"[41, 1, 0, [40.0], 40.0, 40.0]"
1949,"[67, 2, 0, [6.0, 15.0], 10.5, 10.5]"
1950,"[482, 16, 1, [65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0], 65.0, 65.0]"
1951,"[566, 18, 1, [30.0, 35.0, 30.0, 18.0, 20.0, 15.0], 24.67, 25.0]"
1952,None
1953,"[199, 6, 0, [30.0, 30.0, 25.0], 28.33, 30.0]"
1954,None
1955,None
1956,None
1957,None
1958,"[761, 25, 2, [18.0, 13.0], 15.5, 15.5]"
1959,None
1960,"[139, 4, 0, [30.0, 25.0], 27.5, 27.5]"
1961,None
1962,"[0, 0, 0, [45.0], 45.0, 45.0]"
1963,None
1964,None
1965,None
1966,"[557, 18, 1, [25.0, 15.0], 20.0, 20.0]"
1967,None
1968,None
1969,"[1301, 43, 3, [20.0, 30.0, 30.0, 25.0, 20.0, 30.0, 30.0, 25.0, 20.0, 16.67, 16.0, 20.0, 16.67, 16.0, 16.67, 16.67, 16.67, 16.67, 16.67], 20.98, 20.0]"
1970,None
1971,"[0, 0, 0, [25.0], 25.0, 25.0]"
1972,None
1973,"[0, 0, 0, [30.0], 30.0, 30.0]"
1974,None
1975,"[100, 3, 0, [40.0, 28.0, 35.0], 34.33, 35.0]"
1976,"[248, 8, 0, [25.0, 22.5], 23.75, 23.75]"
1977,None
1978,"[346, 11, 0, [30.0], 30.0, 30.0]"
1979,"[0, 0, 0, [50.0], 50.0, 50.0]"
1980,"[164, 5, 0, [135.0, 135.0, 135.0, 135.0, 135.0, 95.0, 135.0], 129.29, 135.0]"
1981,None
1982,None
1983,None
1984,None
1985,None
1986,"[153, 5, 0, [45.0], 45.0, 45.0]"
1987,"[0, 0, 0, [25.0], 25.0, 25.0]"
1988,"[0, 0, 0, [33.0], 33.0, 33.0]"
1989,"[391, 13, 1, [250.0], 250.0, 250.0]"
1990,"[55, 1, 0, [40.0, 40.0, 40.0], 40.0, 40.0]"
1991,"[0, 0, 0, [42.15], 42.15, 42.15]"
1992,None
1993,None
1994,None
1995,"[1367, 45, 3, [14.44], 14.44, 14.44]"
1996,None
1997,None
1998,"[289, 9, 0, [28.0, 10.0, 28.0], 22.0, 28.0]"
1999,None
2000,None
